,Award?,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
2419,0,,20207,0,1,1,1,3033,12,0,0,3370
2420,1,,41040,0,5,1,1,66292,14,200,2,3372
2421,0,,41062,0,1,2,1,8275,11,0,0,3356
2422,0,,208825,0,4,1,1,42007,23,0,0,3369
2423,0,,81087,0,3,1,1,18971,12,0,0,3362
2424,0,,14336,0,1,1,1,0,0,0,0,3349
2425,1,,29929,0,3,1,1,18032,17,150,1,3344
2426,0,,121390,0,1,1,1,8500,4,0,0,3342
2427,1,,23226,0,1,1,1,2236,2,0,0,3343
2428,1,,451294,0,3,1,1,45907,22,500,1,3347
2429,0,,68012,0,1,1,1,247,3,0,0,3342
2430,0,,23589,0,1,1,1,0,0,0,0,3336
2431,0,,35033,0,1,1,1,1000,1,0,0,2913
2432,0,,19860,0,1,1,1,1500,5,0,0,3281
2433,0,,49588,0,1,1,1,4960,14,100,1,3299
2434,1,,111442,0,4,1,1,30368,19,0,0,3392
2435,0,,87402,0,4,1,1,41685,21,0,0,3306
2436,1,,21875,7558,3,1,1,12398,15,0,0,3299
2437,0,,71459,0,4,1,1,36608,28,1020,3,3312
2438,1,,34049,0,1,1,1,2030,8,0,0,3306
2439,1,,39759,0,1,1,1,100,1,100,1,3278
2440,0,,64138,0,3,1,1,22089,19,0,0,3257
2441,1,,83811,0,4,1,1,25936,15,500,1,3281
2442,0,,51864,0,2,1,1,6795,13,0,0,3279
2443,1,,168886,0,5,1,1,66859,21,200,1,3285
2444,0,,51730,0,1,1,1,2875,16,0,0,3264
2445,1,,118141,0,4,1,1,46521,11,0,0,3259
2446,1,,76060,0,4,1,1,33424,30,0,0,3263
2447,0,,25316,0,1,1,1,0,0,0,0,3258
2448,1,,16859,0,4,1,1,64109,45,4822,9,3266
2449,0,,42236,0,1,1,1,8639,10,8389,9,3259
2450,0,,3446,0,1,1,1,0,0,0,0,3245
2451,0,,26119,0,1,1,1,3189,6,0,0,3257
2452,1,,136732,0,5,1,1,87549,20,0,0,3252
2453,0,,14554,0,1,1,1,0,0,0,0,3237
2454,1,,165203,0,4,1,1,36666,20,0,0,3239
2455,1,,76513,0,4,1,1,45265,16,0,0,3235
2456,1,,137076,0,5,1,1,61276,24,1600,4,3225
2457,0,,11952,0,1,1,1,0,0,0,0,3244
2458,1,,44742,0,1,1,1,2500,1,0,0,3217
2459,0,,94022,0,1,1,1,2585,14,0,0,3222
2460,0,,29287,0,1,1,1,0,0,0,0,3216
2461,0,,199273,0,5,1,1,58457,14,0,0,3217
2462,0,,114868,0,4,1,1,45996,22,0,0,3204
2463,1,,37335,0,3,1,1,19507,17,0,0,3202
2464,0,,45522,0,3,1,1,10728,13,0,0,3197
2465,0,,66524,0,4,1,1,34682,23,0,0,3188
2466,0,,38411,0,1,1,1,500,1,500,1,3190
2467,1,,38137,0,1,1,1,11050,3,50,1,3182
2468,0,,22077,0,1,1,1,1385,4,0,0,3187
2469,1,,65784,0,1,1,1,10953,50,0,0,3169
2470,0,,95916,0,3,1,1,11845,11,0,0,3182
2471,0,,122164,0,2,1,1,9944,16,0,0,3182
2472,1,,307149,2562,4,1,1,58008,19,650,2,3173
2473,0,,200089,4727,5,1,1,75019,21,300,2,3166
2474,0,,161453,0,3,1,1,38956,44,0,0,3158
2475,0,,135568,0,4,1,1,40051,21,0,0,3166
2476,0,,98339,0,3,1,1,16336,13,0,0,3145
2477,1,,26103,0,3,1,1,13692,18,0,0,3151
2478,0,,11133,0,1,1,1,0,0,0,0,3147
2479,1,,7011,0,3,1,1,19791,16,0,0,3152
2480,0,,177232,0,3,1,1,14787,13,0,0,3137
2481,1,,29298,0,3,1,1,24656,13,0,0,3141
2482,1,,35304,0,4,1,1,30532,13,0,0,3131
2483,0,,14952,0,1,1,1,250,1,250,1,3099
2484,0,,163315,0,1,1,1,8035,29,0,0,3120
2485,0,,23649,0,1,1,1,3250,16,0,0,3176
2486,1,,4460,0,1,1,1,4741,14,1816,1,3113
2487,0,,169794,0,3,1,1,22824,19,767,2,3119
2488,0,,23781,0,1,1,1,50,1,50,1,3085
2489,1,,704113,0,5,1,1,98119,23,0,0,3082
2490,1,,34942,0,3,1,1,19016,13,0,0,3089
2491,0,,5970,0,1,1,1,1000,1,0,0,3091
2492,1,,192246,0,1,1,1,3170,5,500,1,3083
2493,1,,34103,0,3,1,1,34630,16,0,0,3115
2494,0,,142152,0,3,1,1,19464,13,0,0,3088
2495,0,,12713,0,1,1,1,0,0,0,0,3077
2496,0,,28848,0,1,1,1,0,0,0,0,3069
2497,0,,10940,0,1,1,1,0,0,0,0,3062
2498,0,,24372,0,1,1,1,255,1,255,1,3064
2499,1,,29005,0,1,1,1,90,3,0,0,3060
2500,0,,215155,0,5,1,1,57130,15,0,0,3069
2501,1,,30062,5368,1,1,1,7373,10,4373,8,3057
2502,0,,13117,0,1,1,1,1972,3,0,0,3027
2503,1,,86341,0,3,1,1,20991,16,0,0,3053
2504,1,,142810,0,1,1,1,8000,4,0,0,3049
2505,1,,8399,0,3,1,1,21136,13,0,0,3052
2506,0,,120622,0,4,1,1,25675,14,500,1,3040
2507,0,,86150,0,1,1,1,7600,34,100,1,3011
2508,1,,14079,0,2,1,1,6503,16,0,0,2999
2509,1,,10036,0,3,1,1,13959,16,0,0,3030
2510,1,,80737,0,1,1,1,2845,5,150,1,3028
2511,0,,25435,0,1,1,1,7147,32,0,0,3027
2512,1,,241165,0,1,1,1,1700,3,200,2,3000
2513,0,,85826,0,4,1,1,33678,29,0,0,3026
2514,1,,654,0,3,1,1,14967,10,0,0,3022
2515,0,,11525,0,1,1,1,0,0,0,0,3008
2516,0,,40204,0,1,1,1,850,3,350,2,3006
2517,0,,22963,0,1,1,1,0,0,0,0,2998
2518,1,,47165,0,1,1,1,4545,4,0,0,2992
2519,1,,103240,0,4,1,1,44627,29,50,1,2993
2520,0,,61737,0,2,1,1,6789,12,0,0,2921
2521,0,,25766,0,1,1,1,2548,16,100,2,2973
2522,1,,147090,0,4,1,1,35511,31,1800,16,2927
2523,0,,79333,0,1,1,1,1500,3,1500,3,2977
2524,0,,4923,0,1,1,1,305,2,0,0,2985
2525,1,,56687,0,4,1,1,48989,28,0,0,2973
2526,0,,326704,0,4,1,1,37408,19,0,0,2962
2527,0,,45149,0,1,1,1,21292,10,0,0,2949
2528,1,,57477,0,1,1,1,2607,4,0,0,3038
2529,0,,48265,0,1,1,1,1000,1,0,0,2951
2530,0,,34249,0,1,1,1,4100,12,0,0,2951
2531,0,,210491,0,4,1,1,48287,18,0,0,2958
2532,1,,25671,0,2,1,1,10513,12,0,0,2945
2533,1,,191583,0,3,1,1,25675,18,0,0,2950
2534,1,,90332,0,2,1,1,12845,25,0,0,2927
2535,1,,53532,0,4,1,1,30808,18,0,0,2927
2536,0,,71507,0,1,1,1,3750,6,0,0,2934
2537,0,,35196,0,1,1,1,0,0,0,0,2922
2538,0,,30034,0,1,1,1,15816,6,0,0,2908
2539,1,,47787,0,4,1,1,47223,21,450,1,2921
2540,0,,46967,0,1,1,1,2000,9,0,0,2888
2541,1,,103615,0,1,1,1,13668,15,1300,11,2896
2542,0,,5110,0,1,1,1,0,0,0,0,2901
2543,0,,128927,0,5,1,1,61165,14,0,0,2882
2544,0,,5000,0,1,1,1,5000,1,0,0,2893
2545,0,,126701,0,3,1,1,20636,15,0,0,2878
2546,0,,34855,0,1,1,1,230,3,0,0,2882
2547,0,,34464,0,2,1,1,5312,5,0,0,2886
2548,1,,86638,0,4,1,1,45861,13,0,0,2867
2549,1,,140398,0,5,1,1,118013,26,1100,4,2972
2550,0,,65812,0,1,1,1,185,2,0,0,2854
2551,0,,34177,1754,2,1,1,7072,16,350,1,2867
2552,0,,58195,0,3,1,1,24808,13,0,0,2838
2553,1,,34781,0,3,1,1,11270,12,0,0,2859
2554,1,,22457,0,3,1,1,17579,15,0,0,2858
2555,0,,19996,0,1,1,1,500,1,0,0,3217
2556,0,,26256,0,1,1,1,2000,9,0,0,2847
2557,1,,42966,0,1,2,1,7734,6,0,0,2840
2558,0,,3129,0,1,1,1,0,0,0,0,2840
2559,0,,138008,5368,4,1,1,34178,14,200,1,2962
2560,1,,9611,0,1,1,1,2250,3,0,0,2845
2561,1,,40702,0,4,1,1,39897,14,0,0,2826
2562,0,,105579,0,3,1,1,16332,12,0,0,2830
2563,0,,46654,0,1,1,1,3215,6,0,0,2830
2564,1,,518960,0,1,1,1,15700,8,200,1,2819
2565,0,,39715,0,3,1,1,17388,12,0,0,2826
2566,0,,199,0,1,1,1,0,0,0,0,2822
2567,1,,6345,0,2,1,1,7719,18,0,0,2805
2568,0,,72598,0,1,1,1,6090,8,1100,1,2804
2569,0,,59805,0,1,1,1,2900,7,1700,5,2802
2570,1,,10307,0,1,1,1,0,0,0,0,2808
2571,0,,37997,0,2,1,1,11073,5,0,0,2805
2572,0,,102083,0,3,1,1,12978,14,150,2,2780
2573,1,,104632,0,1,1,1,26700,10,1200,7,2791
2574,0,,18260,0,1,1,1,500,1,0,0,2780
2575,0,,28484,0,1,1,1,350,3,0,0,2782
2576,0,,29105,0,1,1,1,5000,1,0,0,2774
2577,0,,49560,0,1,1,1,0,0,0,0,2770
2578,0,,29346,0,1,1,1,150,1,150,1,2773
2579,0,,75288,0,4,1,1,36866,20,0,0,2774
2580,0,,42366,0,2,1,1,6293,9,0,0,2770
2581,0,,151336,651,1,1,1,11400,6,1000,4,2742
2582,0,,48363,0,1,1,1,790,3,0,0,2766
2583,1,,11529,0,3,1,1,15738,15,0,0,2768
2584,0,,61956,0,1,1,1,17500,2,0,0,2755
2585,1,,15378,0,1,1,1,25236,9,736,3,2741
2586,1,,85346,0,1,1,1,2835,3,0,0,2748
2587,0,,215946,0,1,1,1,2125,10,0,0,2740
2588,0,,66539,0,3,1,1,27894,17,0,0,2741
2589,1,,97131,0,4,1,1,33324,19,1500,3,2727
2590,0,,14513,0,1,1,1,0,0,0,0,2731
2591,0,,211773,0,3,1,1,23256,30,0,0,2675
2592,0,,45742,0,1,1,1,7625,23,250,1,2712
2593,1,,39862,0,3,1,1,14152,18,350,2,2727
2594,1,,75132,0,4,1,1,53001,23,400,3,2720
2595,0,,91296,0,3,1,1,19057,16,0,0,2712
2596,0,,117290,0,1,1,1,1754,8,0,0,2717
2597,0,,75556,0,1,1,1,2790,6,0,0,2712
2598,0,,5103,0,1,1,1,5103,2,0,0,2697
2599,1,,10747,0,1,1,1,990,4,500,1,2697
2600,1,,31789,0,1,1,1,10220,17,0,0,2699
2601,0,,59515,0,1,1,1,3170,5,0,0,2705
2602,0,,86913,0,2,1,1,23705,6,0,0,2691
2603,1,,49129,0,2,1,1,16921,18,500,1,2692
2604,1,,135408,0,5,1,1,62224,15,607,1,2697
2605,0,,41152,10074,1,1,1,3250,19,0,0,2669
2606,0,,145750,0,2,1,1,10986,12,0,0,2531
2607,1,,7041,0,1,1,1,1747,12,0,0,2718
2608,0,,273442,0,4,1,1,54625,35,2850,7,2676
2609,0,,44514,0,1,1,1,3577,13,0,0,2657
2610,1,,96490,0,1,1,1,2000,1,0,0,2665
2611,1,,45050,2900,1,1,1,4875,10,500,1,2669
2612,1,,91048,0,4,1,1,51580,20,100,1,2669
2613,0,,20352,0,1,1,1,1900,5,500,1,2658
2614,1,,34294,0,3,1,1,17683,14,0,0,2661
2615,1,,59696,2586,5,1,1,63827,22,500,1,2654
2616,0,,106155,0,1,1,1,0,0,0,0,2657
2617,0,,29244,0,2,1,1,6252,13,0,0,2650
2618,0,,27592,0,1,1,1,335,3,0,0,2633
2619,0,,16128,0,1,1,1,475,3,0,0,2643
2620,1,,51353,0,1,1,1,8114,16,2004,10,2637
2621,1,,235422,0,2,1,1,30208,14,0,0,2629
2622,0,,7456,0,1,1,1,0,0,0,0,2635
2623,0,,33604,0,3,1,1,13619,16,0,0,2633
2624,0,,24803,0,1,1,1,0,0,0,0,2623
2625,1,,58411,0,1,1,1,2500,1,0,0,2619
2626,0,,3273,0,1,1,1,500,1,0,0,2749
2627,0,,28480,0,1,1,1,2644,6,0,0,2628
2628,0,,46706,0,1,1,1,3344,16,0,0,2609
2629,0,,102230,0,1,1,1,3406,5,500,1,2620
2630,0,,12096,0,1,1,1,50,1,50,1,2607
2631,0,,118487,0,1,1,1,3388,14,0,0,2592
2632,0,,20518,0,2,1,1,5580,10,0,0,2600
2633,1,,6280,0,1,1,1,1220,6,200,2,2578
2634,0,,11700,0,1,1,1,0,0,0,0,2585
2635,1,,391,0,1,1,1,9000,1,0,0,2581
2636,0,,78305,733,1,1,1,130,3,0,0,2580
2637,1,,145214,1692,1,1,1,3500,4,500,1,2560
2638,0,,137760,0,5,1,1,64949,13,0,0,2580
2639,0,,88563,0,4,1,1,42410,27,0,0,2567
2640,0,,25748,0,1,1,1,0,0,0,0,2566
2641,0,,27102,0,3,1,1,27102,9,0,0,2563
2642,1,,25824,0,3,1,1,17760,20,750,2,2559
2643,0,,23054,0,1,1,1,400,3,300,2,2553
2644,1,,29150,0,3,1,1,13952,14,0,0,2544
2645,1,,37529,0,4,1,1,25706,14,0,0,2558
2646,1,,7515,0,2,1,1,13681,18,0,0,2552
2647,1,,194576,0,4,1,1,41315,16,550,1,2539
2648,0,,24265,0,1,1,1,1854,12,0,0,2550
2649,0,,16773,0,1,1,1,140,2,0,0,2525
2650,1,,5432,0,1,1,1,1000,2,1000,2,2535
2651,1,,110480,0,4,1,1,44191,22,500,1,2539
2652,0,,86273,0,3,1,1,35304,15,500,1,2523
2653,1,,20674,0,3,1,1,16876,22,0,0,2528
2654,0,,8335,0,1,1,1,3750,16,0,0,2522
2655,0,,40893,0,1,1,1,1130,3,0,0,2518
2656,1,,644881,2600,1,1,1,14350,28,10850,26,2511
2657,0,,61081,0,4,1,1,37682,21,2000,4,2509
2658,0,,27438,0,1,1,1,2528,6,2528,6,2490
2659,1,,14748,0,1,1,1,2210,7,0,0,2497
2660,0,,49514,0,1,1,1,4500,22,0,0,2569
2661,1,,7457,0,1,1,1,17131,5,0,0,2496
2662,0,,97193,0,2,1,1,13338,12,0,0,2502
2663,0,,68456,0,2,1,1,6317,5,0,0,2488
2664,0,,123842,0,3,1,1,24295,14,0,0,2500
2665,1,,61285,0,5,1,1,55027,22,0,0,2412
2666,0,,20157,0,1,1,1,1450,3,150,1,2455
2667,0,,41073,0,3,1,1,13993,20,0,0,2493
2668,0,,21784,0,2,1,1,6208,14,0,0,2483
2669,0,,12868,0,1,1,1,1875,8,0,0,2483
2670,1,,147862,0,4,1,1,44783,14,0,0,2426
2671,1,,11836,0,1,1,1,5075,14,350,1,2479
2672,1,,25681,1526,1,1,1,14941,20,2963,16,2468
2673,1,,282784,3508,1,1,1,19314,17,3100,7,2460
2674,0,,59704,0,4,2,1,57404,14,0,0,2440
2675,0,,75279,0,1,1,1,5375,21,0,0,2459
2676,0,,66681,0,1,1,1,4478,16,3504,12,2465
2677,0,,72085,0,3,1,1,20310,12,150,1,2462
2678,0,,2039,0,1,1,1,0,0,0,0,2451
2679,0,,2214,0,1,1,1,0,0,0,0,2448
2680,0,,16208,0,1,1,1,0,0,0,0,2451
2681,0,,25829,0,1,1,1,1375,4,0,0,2444
2682,1,,83217,0,1,1,1,3679,4,0,0,2447
2683,1,,9520,0,3,1,1,12515,13,0,0,2438
2684,1,,103215,0,3,1,1,16726,14,0,0,2427
2685,0,,62629,0,4,1,1,36986,14,0,0,2438
2686,0,,45603,0,2,1,1,5964,13,0,0,2432
2687,0,,44792,0,2,1,1,9463,16,0,0,2430
2688,0,,97535,0,1,1,1,0,0,0,0,2418
2689,1,,60085,0,3,1,1,14714,17,0,0,2404
2690,1,,76938,0,3,1,1,23503,13,0,0,2422
2691,1,,2562,0,2,1,1,9075,11,1050,3,2412
2692,0,,7685,0,1,1,1,500,4,0,0,2406
2693,0,,102942,0,5,1,1,56780,18,0,0,2405
2694,1,,7029,0,1,1,1,495,3,0,0,2565
2695,0,,2119,0,1,1,1,0,0,0,0,2399
2696,1,,207311,0,1,1,1,31000,37,12000,24,2395
2697,0,,77753,0,3,1,1,12483,13,0,0,2377
2698,0,,171637,0,1,1,1,4300,8,2800,7,2364
2699,0,,35243,0,2,1,1,10046,15,1500,3,2356
2700,0,,46186,0,2,1,1,9744,14,0,0,2364
2701,0,,54810,0,3,1,1,19665,21,0,0,2368
2702,0,,25637,0,1,1,1,445,3,0,0,2367
2703,0,,35088,0,1,1,1,320,2,0,0,2362
2704,0,,73899,0,1,1,1,2745,14,500,1,2362
2705,0,,81171,0,1,1,1,3700,4,100,1,2348
2706,0,,39418,0,1,1,1,700,3,200,2,2343
2707,1,,62124,0,1,1,1,0,0,0,0,2355
2708,1,,14134,0,1,1,1,2125,9,0,0,2312
2709,1,,405499,1000,4,1,1,72318,46,9729,29,2329
2710,0,,20353,0,1,1,1,1729,5,0,0,2298
2711,1,,93154,0,4,1,1,30752,21,0,0,2333
2712,0,,9492,0,1,1,1,781,6,250,1,2320
2713,0,,18369,0,1,1,1,800,4,700,3,2327
2714,1,,32824,0,1,1,1,1660,5,100,1,2339
2715,1,,109416,0,5,1,1,73665,39,2200,5,2327
2716,1,,28312,0,1,1,1,1726,13,0,0,2335
2717,0,,78462,0,3,1,1,20291,14,0,0,2311
2718,1,,32740,0,1,1,1,10722,4,0,0,2315
2719,0,,57293,0,1,1,1,1000,1,0,0,2319
2720,0,,174743,0,1,1,1,27460,12,0,0,2326
2721,1,,59486,0,1,1,1,3517,4,0,0,2315
2722,1,,211355,0,2,1,1,11238,12,0,0,2294
2723,0,,56805,0,3,1,1,16617,17,0,0,2307
2724,0,,278258,0,1,1,1,1000,1,0,0,2298
2725,1,,18545,0,3,1,1,25053,22,0,0,2304
2726,1,,5570,0,1,1,1,9094,26,0,0,2287
2727,1,,44690,0,3,1,1,24779,15,1000,2,2297
2728,1,,127835,0,4,1,1,52700,21,0,0,2301
2729,1,,32540,0,4,1,1,44283,17,100,1,2297
2730,0,,54396,629,4,1,1,34007,16,0,0,2283
2731,0,,162840,0,5,1,1,57382,15,0,0,2277
2732,1,,109441,0,1,1,1,6500,10,4000,8,2237
2733,0,,7369,0,1,1,1,0,0,0,0,2277
2734,0,,16378,0,1,1,1,0,0,0,0,2272
2735,0,,39859,0,1,1,1,3675,8,0,0,2272
2736,0,,44214,0,3,1,1,24928,13,0,0,2259
2737,1,,73102,0,3,1,1,18156,20,0,0,2272
2738,1,,3552,0,1,1,1,10597,17,0,0,2264
2739,0,,71593,0,3,1,1,22666,17,0,0,2266
2740,1,,74072,0,4,1,1,50272,39,0,0,2264
2741,0,,42970,0,1,2,1,7889,14,0,0,2256
2742,1,,23385,0,3,1,1,18303,15,150,1,2248
2743,0,,51176,0,4,1,1,40397,16,0,0,2243
2744,0,,12426,0,1,1,1,0,0,0,0,2238
2745,0,,10062,0,1,1,1,2000,9,0,0,2242
2746,0,,34790,0,1,1,1,0,0,0,0,2272
2747,0,,95759,0,1,1,1,9198,12,6195,8,2231
2748,0,,51592,0,1,1,1,18678,9,0,0,2230
2749,0,,23294,0,1,1,1,420,4,0,0,2228
2750,0,,33398,0,3,1,1,14086,15,0,0,2223
2751,1,,229576,0,1,1,1,9030,19,9000,18,2217
2752,1,,60250,0,3,1,1,43071,12,0,0,2214
2753,1,,81871,0,3,1,1,23068,20,0,0,2222
2754,1,,259529,0,1,1,1,700,3,200,2,2210
2755,0,,430,0,1,1,1,220,1,0,0,2196
2756,0,,75949,0,1,1,1,952,4,0,0,2195
2757,0,,44206,0,3,1,1,22598,14,500,1,2247
2758,1,,125274,0,1,1,1,3150,4,550,2,2194
2759,0,,104670,0,1,1,1,3993,12,0,0,2202
2760,1,,282971,0,1,1,1,5780,16,300,3,2192
2761,1,,28731,0,4,1,1,29782,11,0,0,2182
2762,0,,16965,1651,1,1,1,2475,13,0,0,2182
2763,0,,50658,1674,1,1,1,1600,3,500,1,2174
2764,1,,124681,0,1,1,1,23392,39,2287,5,2173
2765,0,,74352,0,3,1,1,17868,15,0,0,2188
2766,1,,70308,0,4,1,1,41704,19,0,0,2186
2767,0,,98722,0,3,1,1,18012,19,50,1,2178
2768,0,,79020,0,1,1,1,3422,10,0,0,2179
2769,0,,28335,0,1,1,1,400,3,0,0,2161
2770,0,,22011,0,1,1,1,0,0,0,0,2167
2771,0,,49436,0,4,1,1,33836,13,0,0,2167
2772,1,,145072,0,1,1,1,15000,4,0,0,2152
2773,1,,8992,0,2,1,1,9113,11,0,0,2145
2774,0,,72497,0,3,1,1,24279,13,0,0,2161
2775,1,,187999,0,4,1,1,52429,49,4550,24,2184
2776,0,,62335,0,1,1,1,500,1,0,0,2147
2777,0,,41556,0,3,1,1,26682,4,0,0,2131
2778,0,,15436,0,1,1,1,6147,13,0,0,2138
2779,0,,109618,0,3,1,1,14159,11,0,0,2138
2780,0,,182228,0,4,1,1,41048,12,0,0,2139
2781,0,,1000,0,1,1,1,0,0,0,0,2126
2782,0,,36699,0,1,1,1,2500,13,0,0,2119
2783,1,,135828,0,3,1,1,34495,28,450,2,2142
2784,0,,39098,0,3,1,1,18992,14,0,0,2129
2785,0,,20713,0,3,1,1,13421,12,400,1,2104
2786,0,,18959,0,1,1,1,0,0,0,0,2115
2787,0,,28010,0,1,1,1,150,3,0,0,2115
2788,0,,148976,0,1,1,1,2650,3,650,2,2108
2789,1,,126680,0,1,1,1,18248,39,4723,31,2108
2790,0,,664,0,1,1,1,0,0,0,0,2108
2791,1,,18533,0,3,1,1,27904,14,0,0,2102
2792,1,,202168,0,3,1,1,12463,18,0,0,2098
2793,0,,4653,2433,1,1,1,0,0,0,0,2094
2794,1,,37839,0,3,1,1,11512,16,0,0,2084
2795,0,,29196,0,2,1,1,7011,15,0,0,2082
2796,0,,38378,0,1,1,1,1600,4,600,3,2091
2797,0,,66716,0,3,1,1,22571,16,200,1,2082
2798,0,,7500,0,1,1,1,0,0,0,0,2084
2799,0,,47992,0,1,1,1,645,4,450,1,2073
2800,0,,85823,0,1,1,1,0,0,0,0,2074
2801,1,,32323,0,1,1,1,1250,3,0,0,2074
2802,1,,87633,0,4,1,1,69237,37,4050,9,2068
2803,1,,104523,0,1,1,1,4000,2,0,0,2073
2804,0,,60856,0,2,1,1,17332,8,0,0,2076
2805,0,,15526,0,1,1,1,2750,15,0,0,2063
2806,1,,83781,0,4,1,1,35151,22,200,1,2066
2807,0,,17681,0,1,1,1,500,1,0,0,2059
2808,0,,76909,0,3,1,1,18405,12,0,0,2066
2809,0,,22084,0,1,1,1,2773,10,0,0,2054
2810,0,,50783,0,3,1,1,11595,15,0,0,2060
2811,0,,43220,0,1,1,1,4985,20,100,1,2041
2812,0,,41275,0,1,1,1,0,0,0,0,2035
2813,1,,13738,0,2,1,1,6485,18,900,5,2042
2814,0,,32270,0,1,1,1,0,0,0,0,2040
2815,1,,22053,0,4,1,1,39810,27,0,0,2042
2816,0,,32708,0,3,1,1,11556,13,0,0,2035
2817,1,,7108,0,1,1,1,5598,8,2500,5,2026
2818,0,,47056,0,1,1,1,0,0,0,0,2031
2819,1,,112197,0,4,1,1,32108,16,0,0,2013
2820,1,,106757,0,5,1,1,51234,13,0,0,2013
2821,0,,105294,0,4,1,1,56281,26,850,5,2021
2822,0,,180481,1249,3,1,1,18315,25,3100,7,2019
2823,1,,169139,0,1,1,1,9500,5,0,0,2019
2824,0,,92406,0,2,1,1,9402,26,750,2,1999
2825,0,,41150,0,1,1,1,0,0,0,0,2000
2826,0,,3831,0,1,1,1,2,4,0,0,2013
2827,0,,48014,0,1,1,1,0,0,0,0,2005
2828,0,,19078,0,1,1,1,200,1,200,1,1999
2829,1,,3965,0,2,1,1,8228,12,0,0,2003
2830,0,,37965,0,1,1,1,2250,5,0,0,1998
2831,1,,69884,0,5,1,1,89360,24,450,2,1990
2832,0,,24557,0,3,1,1,18957,20,0,0,1996
2833,0,,16733,0,1,1,1,1000,1,0,0,1983
2834,0,,41824,0,1,1,1,2100,3,0,0,1982
2835,1,,8188,0,1,1,1,500,1,500,1,1985
2836,1,,36146,0,1,1,1,4091,10,3091,9,1975
2837,0,,37331,0,1,1,1,0,0,0,0,1970
2838,0,,15000,0,1,1,1,15000,1,0,0,1976
2839,0,,232194,0,4,1,1,46165,17,0,0,1978
2840,1,,8557,0,1,1,1,200622,5,622,3,1955
2841,0,,1000,0,1,1,1,1000,1,0,0,1970
2842,0,,84179,0,3,1,1,22397,19,0,0,1976
2843,0,,66590,0,1,1,1,1300,13,0,0,1975
2844,0,,66445,0,3,1,1,22276,13,0,0,1975
2845,1,,174286,0,1,1,1,11850,18,2100,5,1950
2846,0,,33951,0,3,1,1,12279,14,0,0,1963
2847,0,,27204,0,2,1,1,7627,16,0,0,1968
2848,1,,16442,0,1,1,1,0,0,0,0,1962
2849,1,,39669,0,4,1,1,31989,14,0,0,1955
2850,1,,8063,0,1,1,1,18250,5,0,0,1950
2851,0,,15243,0,1,1,1,675,3,0,0,1944
2852,1,,17603,2543,2,1,1,7247,14,0,0,1958
2853,1,,66466,0,4,1,2,86952,22,0,0,1956
2854,1,,52537,0,4,1,1,49146,19,100,2,1944
2855,1,,51172,0,1,1,1,500,4,0,0,1939
2856,1,,56186,0,3,1,1,27538,20,400,4,1926
2857,0,,18074,0,1,1,1,1625,6,0,0,1765
2858,0,,31759,0,1,1,1,0,0,0,0,1922
2859,0,,34007,0,1,1,1,440,2,0,0,1937
2860,0,,28338,0,1,1,1,90,2,0,0,1936
2861,0,,28693,0,2,1,1,8229,20,0,0,1937
2862,1,,15036,0,2,1,1,7917,8,0,0,1935
2863,0,,26797,0,1,1,1,0,0,0,0,1928
2864,1,,79192,0,3,1,1,14404,21,150,1,2080
2865,0,,83651,0,3,1,1,14809,18,1997,3,1914
2866,1,,19128,0,2,1,1,10595,27,0,0,1919
2867,0,,11245,0,1,1,1,0,0,0,0,1920
2868,0,,18735,0,1,1,1,4100,19,0,0,1913
2869,0,,43310,0,3,1,1,11943,14,0,0,1804
2870,1,,51142,0,1,1,1,5000,3,0,0,1874
2871,0,,127588,0,2,1,1,11297,11,0,0,1906
2872,1,,43304,0,1,1,1,3750,4,250,2,1887
2873,0,,33064,0,1,1,1,300,3,0,0,1895
2874,0,,10424,0,1,1,1,0,0,0,0,1894
2875,0,,6517,0,1,1,1,2025,8,0,0,1900
2876,0,,47160,0,1,1,1,0,0,0,0,1898
2877,0,,15584,0,1,1,1,2875,16,0,0,1894
2878,1,,164222,0,1,1,1,7300,5,800,3,1892
2879,0,,248738,0,1,1,1,500,1,0,0,1888
2880,0,,25853,0,3,1,1,23163,18,0,0,1886
2881,0,,113183,0,1,1,1,4200,8,600,5,1865
2882,0,,153664,0,5,1,1,55567,17,0,0,1881
2883,0,,21285,0,1,1,1,2375,12,0,0,1879
2884,0,,70353,0,1,1,1,2986,15,150,2,1879
2885,0,,39728,0,3,1,1,16359,11,0,0,1860
2886,0,,28294,0,1,1,1,0,0,0,0,1865
2887,0,,109505,0,3,1,1,15766,23,0,0,1867
2888,1,,78317,0,3,1,1,34282,35,2537,11,1859
2889,1,,20969,0,3,1,1,40234,13,150,1,1831
2890,0,,36398,0,2,1,1,9704,22,0,0,1858
2891,1,,166199,6168,1,1,1,10550,5,50,1,1851
2892,1,,147770,0,4,1,1,64517,31,450,4,1831
2893,0,,16875,0,1,1,1,500,1,0,0,1838
2894,0,,17060,0,1,1,1,0,0,0,0,1836
2895,1,,44101,0,5,1,1,57114,19,0,0,1829
2896,1,,142729,0,1,1,1,0,0,0,0,1823
2897,1,,23578,0,3,1,1,16366,17,500,1,1830
2898,0,,19881,0,1,1,1,800,4,800,4,1822
2899,1,,62960,0,5,1,1,50255,10,0,0,1824
